#trxnhash,trxntype,received_datetime,confirmed_datetime,sending_address,receiving_address,BTC,EUR,USD,count,family
e3a6c9a704522f3e6382cb88da1213bd811d2b10dc87d90a05fd3b3fe4624cc9,incoming,2022-02-23 04:42:35.322000+00:00,2022-02-23 04:44:55+00:00,['bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h'],"['18hsCHFcziWJ7986atdT9NLBA5methyEbC', 'bc1qvzlxr6hu5vh0ddgxjm8huxcg7v357xfr6pqqxe', '3Cvt49mAez5cqAAtNJqo8pAiTLT1YdjXrC', 'bc1qpemavys9d5703pptwavdynu9ena6nwt7vprljg', '3JykdXKMMvD3g2YM4HN3SxMVrg6phKHiyg', '38C8JjP5NtMNe9DmbvbewC3GFvmkANQ88R', '18hsCHFcziWJ7986atdT9NLBA5methyEbC', '1Dra1cqG4RzX769fFNs3Z2GgTZTotSygx', 'bc1q5q9mcc0g4egg7vsk00pyvcyhmaewn8m7sdhany', 'bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h']",0.03,988.62,1118.13,1,DeadBolt
1ef4bed9f1ba183704cf19134698dfef8f3d4f527c7996631e616c1db39bd285,incoming,2022-07-21 09:13:52.742000+00:00,2022-07-21 09:26:48+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qsedahwx2ugd09x3fa8cusdjfeswqtykd6vrs9n']",5.46e-05,1.24,1.26,1,DeadBolt
7e24d8a576e908e71c1f9262832722ae30d6935c149f1a35160e1c7748c7441e,incoming,2022-07-20 17:55:06.848000+00:00,2022-07-20 18:04:43+00:00,['bc1qqdahp5lse6zdf9ysd8z07kt4xt9m8euny8rkqw'],"['1NxGpsnAPcXbaViVzkeEGM87KTe6tWAVJ1', 'bc1qsdfcrkal8e6jnwjf8wm7jy3nsq6uj4hjddcxp8', 'bc1q2avhxc6th65np270x9536qe2scn8faclnyf7sd', '3FdWAwrBjBM8fgqcroQ97mbsrCLUR3V1No', 'bc1qqy6rd93uqphxnax4vzve6gvcgppcclp0kkemxt', 'bc1qccy7zplrlust55ls0v3xy829zc73386cssrp7g', '3C4iqgcLWVJoziXjfnaDpK2WTFgSuBYrCD', 'bc1qvdvafqt6axyl4ua0gm6fmev7fuufpspkhahpce', '134ZDu3hkEb4FdoChEwsKeDk1XkWAT3aWa', 'bc1qzps6kf76a705jvvet453cm2huys2q906zsa6ca', '37KRQSMqURz9gYPANknKQEJ74jnXNDmye2', '1NMr3awW2E9q11DL8hdsrhnuL3CSUrNCZ', 'bc1qm5u23ylxq6v4q0gtjdq4yxdhu32sdj3fs2mus7', '3QvLpmmbKQxDREXK4V3jmxeageVKfskZwv', 'bc1qsedahwx2ugd09x3fa8cusdjfeswqtykd6vrs9n', '121uaM2CXPRg39RhBHByrSB3Y8QVByyJDf', '39srArYZDVxyd9q12iFTUNmS6KBXeqoKrb', 'bc1qwvzez2ztz7mlmpaupr52xgvx98jm5awgv6rmf3', '16DoFUBqDwtUAZd1aDUuo7PurN3CgG69Uq', '32eRiNzp3hjywtXj7gDDKB9bfEW1eAzhPg']",0.03,684.37,696.68,1,DeadBolt
6f998eab19c6806031dcdce2350762cd2199fa55a77578f047e2e1f007ad5df9,incoming,2022-02-02 12:46:43+00:00,2022-02-02 12:46:43+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1q8nflez9u2f430y6j0sww7jquwhstr0752q6rh8', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']",5.46e-05,1.79,2.02,1,DeadBolt
544caa7eb43f1a50c83ae62c8abf76295cbd1b0ccbdfbf558bb48d94cbebc07c,incoming,2022-02-02 08:27:19+00:00,2022-02-02 08:27:19+00:00,['38APTLGmPzxQbwcBkNyfGFSRmA1xDN7zEE'],"['38APTLGmPzxQbwcBkNyfGFSRmA1xDN7zEE', 'bc1q8nflez9u2f430y6j0sww7jquwhstr0752q6rh8']",0.03,980.87,1107.55,1,DeadBolt
c204450d823800a0785b2fe460b5ecbeda92c3b3b4417c312dfdd7de42763d36,incoming,2022-01-28 00:05:59+00:00,2022-01-28 00:05:59+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qvfyjsxh2af9gjpknt6ysg2yc4tkyw784kscpyt']",5.46e-05,1.85,2.06,1,DeadBolt
f70386f48f2f6232c2474295036f2eb10ac469a6a42090130e5a953b644b698e,incoming,2022-01-28 00:05:59+00:00,2022-01-28 00:05:59+00:00,['bc1qv0ma687cjvj4h6h7gxvr4ntanez8vv9t0m4m4t'],"['bc1qvfyjsxh2af9gjpknt6ysg2yc4tkyw784kscpyt', 'bc1qv0ma687cjvj4h6h7gxvr4ntanez8vv9t0m4m4t']",0.03,1016.61,1132.34,1,DeadBolt
e4fe7de9b0dda15fc840744ea7026fb89d1f8bd544381567e46b8a7d9a2325d3,incoming,2022-06-17 15:58:50.662000+00:00,2022-06-17 16:24:41+00:00,"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']","['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qz580njvkhejjvhvjmzp4ld54zl06vycammt2uu']",5.46e-05,1.06,1.12,1,DeadBolt
6808e6e3905e969e49a2fdcea45581b59183ce84ce2507f265a7469853bbefbf,incoming,2022-02-07 15:18:37+00:00,2022-02-07 15:18:37+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qus7g73c7hunaalhrzrhvcgc7r62hds6396kg9s']",5.46e-05,2.09,2.39,1,DeadBolt
f3f44c0398e17b023fe68cd8382e8d9a4a9889e8ff18ca079bbdd356ffa84509,incoming,2022-02-07 15:10:06+00:00,2022-02-07 15:10:06+00:00,['bc1qfyz7rlw8wwxdgqyqmvj3fm0jpzpr2446td8xwx'],"['19s5Cr6CFJVxpqtzK1Pym7VBTVdLFeLrAq', 'bc1q30tjulw4vrta79clmx2wke5c5mqadl5y48n23p', 'bc1q6qsef20wahmeazntt6wqlszjsg96qcwj9x35fz', 'bc1qhpxtc267l8azhdemcrkmtjy0tv8zr48zp30vnp', 'bc1qxcyhk99e8wf9hegt9vy46gnljeje79tk6fkqfe', '1EjL2pbxcbhH6BmSDP5M8TPrUjqbodoarJ', '3R1hTpncfuphq4SKS7aLsgYXCjsHduvk4d', 'bc1qnhdhgpa9vmzkd3dzndphynelq7fx8v7txt7pgd', 'bc1qtpmpuwhgwt0xrpjqxuwrrw9teru4d6629f92q3', '3CdZJmYyxhMack6D28vv5ULR99utUjvUkt', '366GWKFjY8aNbArWeXrVeip38qr2TpeKbM', '3ECUx9WL4SvfNiPZKy1tpe5pJhVbjGKNXF', '36GFJw9QsuKUQNxQHf28Bys1sXHa9ZZFwh', 'bc1qus7g73c7hunaalhrzrhvcgc7r62hds6396kg9s', 'bc1qtz0e4qygzl3md7uegty3sz3utvu8lj0vdugcu4', '3AKJAbsgeEJ45AJCqNHreEUVh5RiNgc9TP', '3KDDsVmbYF3RP7JXwc41hfruW3UJoWPaww', 'bc1qnp49whepg66j8fpuh9fjf2xfdvc0ffak4cg9s8', '3Lyqic6545xpvc3fDgChaT2hVpuXmqJfNX', 'bc1qpzuqnkm2947y2dvvw7mcc95a3955vhjjxs9z4w']",0.0300546,1152.64,1318.23,1,DeadBolt
b301148da0a7cbd6e16f4208515e736285e66645c8fb00a47a68e15899a1e31e,incoming,2022-01-31 11:32:19+00:00,2022-01-31 11:32:19+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qetnhxlgte46qtj5sesytjaus6jd872jq8wx5wk', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']",5.46e-05,1.87,2.1,1,DeadBolt
9460d88695846b0cbe049068ba452ff9050b0b937086550feea9b344487c94f4,incoming,2022-01-28 12:34:57+00:00,2022-01-28 12:34:57+00:00,['bc1qlp569st2jd59xx4kfmae4jrgf5ajwvrm6psuhz'],"['bc1qx0jf0gxumq3lccj0lddpg5342k0clrfhdgswr7', 'bc1qy7xtkhe8nrvhlfhmwrjz7epw4vlrwym0wey8tz']",0.03007374,1019.11,1135.12,1,DeadBolt
2aa191e19deb6f9a692974a817a30774c704387d0419f0eea76bca11046c9be4,incoming,2022-01-28 12:34:57+00:00,2022-01-28 12:34:57+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qy7xtkhe8nrvhlfhmwrjz7epw4vlrwym0wey8tz']",5.46e-05,1.85,2.06,1,DeadBolt
8359d9f1e043fd3d58405a01f711d7d43f1dc3206ebcdd8bb78de3dcd10f8096,incoming,2022-10-13 17:01:30.645000+00:00,2022-10-13 17:09:42+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1q3fx5kl9rwumar6qsj27ahull5ndzn6wskdrtrs', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']",5.46e-05,1.08,1.06,1,DeadBolt
82a38e3bc0695fd3149e24021f2793e67cc19cd979a4bf678acfcf5953860928,incoming,2022-06-23 07:24:22.019000+00:00,2022-06-23 07:31:04+00:00,['bc1qnsupj8eqya02nm8v6tmk93zslu2e2z8chlmcej'],"['bc1qux736kuzuudhree7q34aa5q83ngw0f8gr2zdll', 'bc1qnsupj8eqya02nm8v6tmk93zslu2e2z8chlmcej']",0.03,601.37,632.95,1,DeadBolt
5e79fddae4b13c6c320380a8bb694ac19272d985c64fe56ddbca898c3122494c,incoming,2022-06-23 07:25:18.485000+00:00,2022-06-23 07:31:04+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qux736kuzuudhree7q34aa5q83ngw0f8gr2zdll']",5.46e-05,1.09,1.15,1,DeadBolt
7d843d5e6160c5d44dc15c8a2876b3db92308fe004dd998e03fe429e894b7f8e,incoming,2022-05-14 15:10:52.570000+00:00,2022-05-14 19:13:08+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qmpllcf9f24l42ff0tv6nze9du7hhd8qadtc9n3']",5.46e-05,1.58,1.64,1,DeadBolt
28de8ae787029be0910e09ffffd4f8287149bb1cb7c27cea7aa17fadd41d7947,incoming,2022-02-09 06:31:04+00:00,2022-02-09 06:31:04+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qhcj69vc9t4dxclrel67nzt5rmt6kefeuzppp7j']",5.46e-05,2.12,2.43,1,DeadBolt
c251d16a77c3951317123544a416914e4310924c5f5e28cd155a242a958b89df,incoming,2022-02-09 06:23:27+00:00,2022-02-09 06:23:27+00:00,['bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h'],"['bc1qhcj69vc9t4dxclrel67nzt5rmt6kefeuzppp7j', '3Gs21FA2tcZY9S8KMiWpgdtH5F9k6V3Fw7', '3KvQ6fvgxM8QXNKGkA2YoxVByTBAbV3Yyw', '3M3uvJ8wgiU8p1EhexdydJGNU16gPjqkhH', '3LHaBhK3VHiBMe7EvXJV1YrwzkXfNhAftx', 'bc1q4qy326zfcd3as0hvr7lwpfw2v0zvj8kg7867m4', 'bc1q4u2g7t8edxmduflaqhn0d86f52mwgtv3vh0qxa', '38TXpRna4kzeCV3ZrmtkUGyi2HH7pyrpWs', '35H84KoXXKq6Gx8jjyhPiWeWwVSnxM9BLb', 'bc1qwhtjxkeqxypssmz4hu2u43anhmgxe2lyq9afep', '3QDbmuWqBNVxBoRGckb3rsmJWsHm8pitKR', '3NxSjUJW4de1oAXqsKTxXNuCHSVQ94fa7r', 'bc1q4tt46quhywemeup5euk59fu7z37704eauqaaud', 'bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h']",0.03,1166.94,1332.69,1,DeadBolt
9a48d90231c760c3b450ad3b1e6a209405a661f38219754f52e1982188cad820,incoming,2022-04-11 00:13:14.568000+00:00,2022-04-11 00:22:28+00:00,"['3MQNTuWWtiABwJ6SkthjPGoc1ZfgUCmsJu', '38uFqTgkfu6fbgVVoMyufr5LpGPF2bqdXy']","['bc1q8sx4kk75tfdzq5qnvkrvjkze5sk7gm3kk26lk2', '3NXmTitQSrZuN8DkNCxmMraFTuqbD9Aggn']",0.03,1166.14,1268.57,1,DeadBolt
62e4bf409785fce5f47c3b17fd4801fc57d61baac49ad0a52c55cf8e510f1299,incoming,2022-04-11 00:13:55.504000+00:00,2022-04-11 00:15:33+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1q8sx4kk75tfdzq5qnvkrvjkze5sk7gm3kk26lk2', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']",5.46e-05,2.12,2.31,1,DeadBolt
144ab84176a886ffccae77176acc4b3ea0fb5d61e109c8b88c109f3a5e4a20eb,incoming,2022-03-10 19:02:37.398000+00:00,2022-03-10 19:07:28+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qfegjny0sdgsa6s5r9h40r60k33xhgmahesrzvj', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']",5.46e-05,1.95,2.14,1,DeadBolt
ee0b12cf07089774ad7ab4f84e01ce8d4fadb1d02df19642705d1b4ffcb32b3c,incoming,2022-03-25 11:36:50.700000+00:00,2022-03-25 11:42:12+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qkq8a4vtg2urmunjd3hmjd55s46qcv6dqlsfl6m']",5.46e-05,2.2,2.42,1,DeadBolt
4b5b15d219e4607ce14a127031a6d085708c1f343eee78257b36016244dd0ce6,incoming,2022-03-25 18:01:43.478000+00:00,2022-03-25 18:10:06+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1q3sx0g0p0srr4djkavp0dt48wvkl5lxe4t0ldzl', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']",5.46e-05,2.2,2.42,1,DeadBolt
922247f61e785ec8bb813073a0b3a826651899c7a5f40b4b48e8bcbe6be7df70,incoming,2022-01-31 05:29:13+00:00,2022-01-31 05:29:13+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qcq6070f3uhxz8jxg370jpvv6larpmtzeh4av8y', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']",5.46e-05,1.87,2.1,1,DeadBolt
a6738f2464ac034763ec11eda1135699086239f106a573576255e98a6a3a7eba,incoming,2022-08-11 09:03:05.845000+00:00,2022-08-11 09:39:58+00:00,['bc1qcj2t8pzh5qrtss7hg968fhku8tmljgj2xs64wu'],"['37oAndcoV7WgALjShgGLjfr3eVyGeWzjTU', '3CWYp9zseRRPSPiLUH7XLa8DnXLxTzEGik', '1EUmtq1Y6Xh8g5gbf6N8XANd6Smogc9e2z', 'bc1qgtjwvr5c3d6n8rxlrghafj355a25zj4estxszc', 'bc1qs6dwq68kwpmrashvynn9l8vf39tnkjc3yatxmk', '1DBhzFQXX4J1ti6U45yfJqtD7WrrRYWTEN', '1FcXiHFNcxKvWvQLBhCSj7MHLNTgNHQUzF', '389a6HkaMcyJyLcLYLeUobmsprGVtuQPTc', '12DTXBFUDySKqh5hZuzyC3N5RGZpzMa3Q1', '3KFXAYwwYQfgwQjQETpiJ4ai6y7Gptwskf', '17BmbAQMZx5aQH4Pbivj7LSq4onaz9Pw1G', 'bc1qag7stmsum0znld737yc752srrvrm3taqz9fwcj', '3Ej6QWM8omoerKw4X9QEFoR4nuVeRWJyvG', 'bc1qs4p9n2rvt4pfrqy9dg7fckth0pas9grf4nstwd', '1LuYRTh94tv3mnjZjnpeDN7CcRf3i86Tum', '3NxfuyicnzXxGRvBzu8GLsNMqkiwMDsCUq', 'bc1qutzhyj4xthw0vsdgcejc5jj9w8vf97ruf5hr3f', '3QGa4UfAi6M1hnLySVjL5Bv2LTKKpK5zFb', '3EY67SbBziSVABym8kGdE3StVLjCL5JSJH', '186bxKK4SuNKe4j5LGsnfADVgZLm4xUYGr']",0.03,696.64,718.3,1,DeadBolt
b3d1d066832730ef5f46fe8b17c21ad9556711de6248615269563dbc9a589a91,incoming,2022-08-11 09:03:40.817000+00:00,2022-08-11 09:07:20+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qutzhyj4xthw0vsdgcejc5jj9w8vf97ruf5hr3f']",5.46e-05,1.27,1.31,1,DeadBolt
c89aad91387a6b45a4668fcaf9367ac9cee18b449e81c007d5e216474f2bc42f,incoming,2022-02-05 16:11:54+00:00,2022-02-05 16:11:54+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qxc05k7667vupavlntev6499zedanl0l3tndf64']",5.46e-05,1.98,2.26,1,DeadBolt
c2f3f940403aff2d6ee63a45525b36afb505deafdfaa61507807a8da356ee3c5,incoming,2022-02-05 15:59:00+00:00,2022-02-05 15:59:00+00:00,['bc1q9yn6zdkjjlh0z5y6sqpdvwq7pwkeh5r0ka28ad'],"['bc1q9yn6zdkjjlh0z5y6sqpdvwq7pwkeh5r0ka28ad', 'bc1qrla4g3zgvqf043pm398qt66r74949eqaqdcsxk', '3LUB9UbifveffZxv1JQ5YRedXTLZBFpTub', '3HxJKohFjQSexgD94AznfMvuah4FZz2voV', 'bc1qd68a2jt4xarnfhs9d38vz2ya2ssdrw0v23ckgu', '32gMM9WjGQK6NKeG6JZvPuXBLTLdEWbJ5M', '3DP5VxMMFQhobHj1njC9VCzzRuNRs9mhKz', 'bc1qxc05k7667vupavlntev6499zedanl0l3tndf64', 'bc1qy8q6rayvpwgrhhxl2p5nzecn9sel3r7yaefkwm']",0.03,1085.74,1242.55,1,DeadBolt
1f0858e3d4fe1af0f6de6f8f79d3ec78bf09af83ea70edf0440aa4f16d4b1bb2,incoming,2022-05-04 13:48:28+00:00,2022-05-04 13:48:28+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1q8ql4kelkjjsq5zjwxcal2demh98rc585306rlk', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']",5.46e-05,2.04,2.17,1,DeadBolt
96166d1772859a6794ebef17f238b67bfb9330e600b00703e10c437a89958308,incoming,2022-01-26 18:30:44+00:00,2022-01-26 18:30:44+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1q5va8u7khfkuz0wjllgllrh3qyzsfuq2wpc5u4z', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']",5.46e-05,1.79,2.01,1,DeadBolt
9f7cf1165f4081f041b7d2fa9bfcafd360abee135ca7cdf1364828447dd42513,incoming,2022-01-26 17:30:38+00:00,2022-01-26 17:30:38+00:00,['bc1qact5d50se0z9g6t2xcz48fc4rq8jevmemlejkv'],"['bc1q4kmaxxap2pn949vrvk5smjppw00smz78kmn27u', 'bc1q5va8u7khfkuz0wjllgllrh3qyzsfuq2wpc5u4z']",0.03,983.35,1104.88,1,DeadBolt
fff92e709697c723e3990a2f2d2c49ffb013757efddb329550155a9ee937b79d,incoming,2022-01-26 12:10:50+00:00,2022-01-26 12:10:50+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qdgtn97vftqp8kk85x5644g0jc9f6dqv9m5tp6m', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']",5.46e-05,1.79,2.01,1,DeadBolt
e64fd69d0de42ccbb732229622d18e9eee99897285ee651ddddbb62b8c17ccfe,incoming,2022-01-26 12:10:50+00:00,2022-01-26 12:10:50+00:00,['bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h'],"['bc1qmqpq7x02capcm2v8sky9s9pz3rkcptpkh47khc', '3MuAH64MbWcxSozYDCRR6FKBhf7Nz8uBNt', 'bc1qdgtn97vftqp8kk85x5644g0jc9f6dqv9m5tp6m', '17FnzPGQp1Le8H6y3VfuiVkfEFmAmTjrUN', '3KcGzLkkv99rcq2GwNaz6ut65SeL7xhVSC', '39Qk5zgQvykgP8u7oN43Epf1FvwNqpgNRH', '39BpkLPR433wK56tut87pn8un1s9Cwztmt', 'bc1qwptwqtut292tsraq6wqhvh4jzn3qq7epz32gr8', '3LUHf3eNyJZtEN3aTVjABiKhvqmqqAogXe', 'bc1qcx4z27fnjxvqkj8anyqht87qm9aktrnu9qlnhf', '13Hd9ghzgBDKzd7VfEynTpQsZGG5NiYavM', '3212tXhkCieqzPH6fJLzGs5oiSyvmAwmqn', '1Lqf4X2nVfrRBZK2BuUwJebsRnBCPSvEr1', '1LK7wW2mq9vjFAVmTeYvVpjkQKuT8bxWgY', '37UEpbFgLpcLyZmyaJ6xhSDNHhy9Wx9vEb', 'bc1q0mq39kmu8da4fdcrezyn4jyx4h836q4jzpvmze', 'bc1qtl2jc7a8s48g0a4vvcp9g5a5hsrlgul4tg8ez3', '3Mw5MKdPeKk4BcndCg33BTWg3fgNo33vxD', '1E4SfSHB2F2MFVQkFYEn5Pa7d5kmrB35u9', 'bc1q4md0wxekzgyagc0uvpyv8sr4gqfa4s3qgdey2z']",0.03,983.35,1104.88,1,DeadBolt
618fdab845a779ba28b87c7fec6f1542dd6b41c434fd34578079d3b310eaef87,incoming,2022-03-30 04:53:34.310000+00:00,2022-03-30 04:53:45+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qynfjyyxwpvsjl55tacmaqrk6fjugc5tmx84am2']",5.46e-05,2.3,2.57,1,DeadBolt
c74ea2cad0c615b3c23d3ffd812193e62b20996bad900df66f0f29ce6344f2a2,incoming,2022-03-30 04:52:33.192000+00:00,2022-03-30 04:53:45+00:00,['bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h'],"['1CLWapn16vVm9tujsquDwPE63Kpxr4bkae', 'bc1qynfjyyxwpvsjl55tacmaqrk6fjugc5tmx84am2', '3JzKkNDVueJb4YkJky5ogoxarKGe64T8pk', 'bc1qhhmr4f632lypg7zj6fw94jm6htpuwfa0sdqej9', '3Drg7n1RxqfTXPAf3yz9HghwVuR3v8CZtp', '3GAAZsw8p4wd4hfDeEQn8hW9pmF2uKfDSQ', '1LRJLTJgjYqa5xEV7iSNUjgeDLnDjukobM', 'bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h']",0.03,1264.99,1411.69,1,DeadBolt
56fc2bd1e4606f8e62c3c67a26d1d0411d3bb3439580b019d0c1027e16b3f194,incoming,2022-01-27 02:09:56+00:00,2022-01-27 02:09:56+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qf6nldjx72alr9y7tux7jg8wuq0e25k4czm0l5a', 'bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl']",5.46e-05,1.82,2.03,1,DeadBolt
608dd6345838e756594397a50b11906f6e2876205987cc74429a085fb6006293,incoming,2022-01-27 01:52:29+00:00,2022-01-27 01:52:29+00:00,['bc1qerxsea90kqhstsy38fdv8xprm3tmf9fszha68j'],"['bc1qf6nldjx72alr9y7tux7jg8wuq0e25k4czm0l5a', 'bc1q43pzz7v04hslwew5p0649lww2l8t6l4m0evx3y']",0.03,1001.25,1115.7,1,DeadBolt
2f175bebd4fa539b706b4e9eccbea7b3a852734efc1cac6f507fa4bfcfddc8ca,incoming,2022-01-28 16:45:29+00:00,2022-01-28 16:45:29+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qwpys8dmckkgyrtlhpwctw3fu8ysjt0a6gzajv6']",5.46e-05,1.85,2.06,1,DeadBolt
7cee59ce694e7f3c7198003f34a1af56223e04505ec74d95a0802feeb71c1191,incoming,2022-01-28 16:44:58+00:00,2022-01-28 16:44:58+00:00,['bc1qwfgdjyy95aay2686fn74h6a4nu9eev6np7q4fn204dkj3274frlqrskvx0'],"['3LWHTAyJFUc4f5ou9zqt9X2yrFLAYqm7mz', 'bc1qwpys8dmckkgyrtlhpwctw3fu8ysjt0a6gzajv6', 'bc1qwfgdjyy95aay2686fn74h6a4nu9eev6np7q4fn204dkj3274frlqrskvx0']",0.03,1016.61,1132.34,1,DeadBolt
6051036ccd06cfa7ac0af72a391ade95f5fcdb2286ffa51ffa765e4aa4dee881,incoming,2022-02-17 07:07:40.186000+00:00,2022-02-17 07:16:18+00:00,['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl'],"['bc1qh6pku7gg2d6pw87z3t4f6d4rk6c48ajvsmfjjl', 'bc1qmprmrkzjuemhqg7ymt0ychjd5q5l6xhn53cmmf']",5.46e-05,2.08,2.36,1,DeadBolt
fcf0e10991ced00d10461e8a7efd4b35326d6fff772176ee409cba04a561fbab,incoming,2022-02-16 17:17:55.921000+00:00,2022-02-16 17:19:26+00:00,['bc1qx65xcxz6dfsge2g4eaerercslh83y66wrpm79r'],"['15rkXH3AD7aDrCzv5KiPHRJispwEh26CES', '1HoA8jcoFobLUnGaKbypJttFfN36EaiMG7', '1M5DPkUeqKYw4r9B6jh5sunXPUDPNnMi4V', '34gqthDW7wyA2K82Tg47KF4sNjH1eJxmJ8', '39PnNWztDKi74CPrgoHMukPBftXRPxuAaF', '3BAgsXFbVjupQvaCdhiMx92SPPybPnqgkz', '3CadWPcuh4kMugpvayz9tCxYF4XDJbLnMM', '3DjFuEHCSXJ5ktMP2ZXjsPzxVe6LVKN3Wa', '3GkCs2NUaFis5mh7EmvpQQ8YZqQiZx9NU8', 'bc1q5j204qkw88p5yq57zqdynpxuntjv7ne688qc75', 'bc1q6p6t2ddx0qe8eyzynqgv5727flqj82av6m4gat', 'bc1qkpnjy2djk9kj0888tpz7na6artlqfnwyqk4tj2', 'bc1qmprmrkzjuemhqg7ymt0ychjd5q5l6xhn53cmmf', 'bc1qx65xcxz6dfsge2g4eaerercslh83y66wrpm79r', 'bc1qplm3w4m5cjtuewag5xcuw5xq6smrhz8dk4a3va', 'bc1qtjvwzupladpnfqdmgcv42gsvr8ykhc9k4uwsg2']",0.03,1152.86,1309.7,1,DeadBolt
